Konrad Curze the Legendary Duelist entered the Land of Sosaria#November 6, 2025 at 02:58
Karlayos the Grandmaster Alchemist entered the City of Britain#November 6, 2025 at 02:54
Konrad Curze the Legendary Duelist entered the Land of Sosaria#November 6, 2025 at 02:32
Konrad Curze the Legendary Duelist entered the Land of Sosaria#November 6, 2025 at 02:32
Karlayos the Grandmaster Alchemist entered the Town of Devil Guard#November 6, 2025 at 02:23
Karlayos the Grandmaster Alchemist entered the Land of Sosaria#November 6, 2025 at 02:22
Konrad Curze the Legendary Duelist entered Dungeon Hythloth#November 6, 2025 at 02:05
Konrad Curze the Legendary Duelist entered the Land of Lodoria#November 6, 2025 at 02:03
Konrad Curze the Legendary Duelist entered the Land of Sosaria#November 6, 2025 at 01:59
Konrad Curze the Legendary Duelist entered the Land of Sosaria#November 6, 2025 at 01:52
Konrad Curze the Legendary Duelist entered the City of Britain#November 6, 2025 at 01:52
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:33
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:33
Raja Ampat the Legendary Archmage entered the Vault of the Black Knight#November 6, 2025 at 00:30
Raja Ampat the Legendary Archmage entered the Island of the Black Knight#November 6, 2025 at 00:28
Raja Ampat the Legendary Archmage entered the Vault of the Black Knight#November 6, 2025 at 00:28
Raja Ampat the Legendary Archmage entered the Island of the Black Knight#November 6, 2025 at 00:28
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:27
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:27
Daryan the Legendary Tailor entered the Land of Sosaria#November 6, 2025 at 00:27
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:27
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:27
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:26
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:25
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:25
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:25
Daryan the Legendary Tailor entered the Land of Sosaria#November 6, 2025 at 00:24
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:24
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:24
Daryan the Legendary Tailor entered the Land of Sosaria#November 6, 2025 at 00:23
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:21
Daryan the Legendary Tailor entered the City of Lodoria#November 6, 2025 at 00:20
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:20
Daryan the Legendary Tailor entered the City of Lodoria#November 6, 2025 at 00:19
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:19
Daryan the Legendary Tailor entered the City of Lodoria#November 6, 2025 at 00:19
Daryan the Legendary Tailor entered the Castle of Knowledge#November 6, 2025 at 00:19
Daryan the Legendary Tailor entered the Land of Sosaria#November 6, 2025 at 00:17
Daryan the Legendary Tailor entered the Druid's Glade#November 6, 2025 at 00:17
Daryan the Legendary Tailor entered the Isles of Dread#November 6, 2025 at 00:17
Daryan the Legendary Tailor entered the Isles of Dread#November 6, 2025 at 00:17
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:17
Raja Ampat the Legendary Archmage entered the Isles of Dread#November 6, 2025 at 00:16
Raja Ampat the Legendary Archmage entered the Isles of Dread#November 6, 2025 at 00:16
Daryan the Legendary Tailor entered the Land of Sosaria#November 6, 2025 at 00:16
Daryan the Legendary Tailor entered the Savaged Empire#November 6, 2025 at 00:15
Daryan the Legendary Tailor entered the Savaged Empire#November 6, 2025 at 00:15
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:15
Raja Ampat the Legendary Archmage entered the Savaged Empire#November 6, 2025 at 00:15
Raja Ampat the Legendary Archmage entered the Savaged Empire#November 6, 2025 at 00:15
Daryan the Legendary Tailor entered the Land of Sosaria#November 6, 2025 at 00:14
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:14
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:14
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:13
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:13
Daryan the Legendary Tailor entered the Land of Sosaria#November 6, 2025 at 00:12
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:12
Daryan the Legendary Tailor entered the Lankhmar Lighthouse#November 6, 2025 at 00:12
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:12
Daryan the Legendary Tailor entered the Land of Lodoria#November 6, 2025 at 00:12
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:10
Raja Ampat the Legendary Archmage entered the Lankhmar Lighthouse#November 6, 2025 at 00:09
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:08
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:08
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:08
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:08
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:07
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:06
Raja Ampat the Legendary Archmage entered Dungeon Covetous#November 6, 2025 at 00:06
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:04
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:03
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:03
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:03
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 6, 2025 at 00:00
Raja Ampat the Legendary Archmage entered the Land of Lodoria#November 6, 2025 at 00:00
Raja Ampat the Legendary Archmage entered the Isles of Dread#November 6, 2025 at 00:00
Raja Ampat the Legendary Archmage entered the Isles of Dread#November 6, 2025 at 00:00
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 5, 2025 at 23:59
Raja Ampat the Legendary Archmage entered the Town of Devil Guard#November 5, 2025 at 23:59
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 5, 2025 at 23:58
Raja Ampat the Legendary Archmage entered the Town of Devil Guard#November 5, 2025 at 23:58
Daryan the Legendary Tailor entered the Land of Sosaria#November 5, 2025 at 23:58
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 5, 2025 at 23:57
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 5, 2025 at 23:57
Raja Ampat the Legendary Archmage entered the Vault of the Black Knight#November 5, 2025 at 23:56
Raja Ampat the Legendary Archmage entered the Island of the Black Knight#November 5, 2025 at 23:56
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 5, 2025 at 23:56
Daryan the Legendary Tailor entered the Serpent Island#November 5, 2025 at 23:54
Daryan the Legendary Tailor entered the Serpent Island#November 5, 2025 at 23:54
Raja Ampat the Legendary Archmage entered the Serpent Island#November 5, 2025 at 23:54
Raja Ampat the Legendary Archmage entered the Serpent Island#November 5, 2025 at 23:54
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 5, 2025 at 23:54
Raja Ampat the Legendary Archmage entered the Serpent Island#November 5, 2025 at 23:53
Raja Ampat the Legendary Archmage entered the Serpent Island#November 5, 2025 at 23:53
Raja Ampat the Legendary Archmage entered the Land of Sosaria#November 5, 2025 at 23:52
Raja Ampat the Legendary Archmage entered the City of Britain#November 5, 2025 at 23:51
Daryan the Legendary Tailor entered the Land of Sosaria#November 5, 2025 at 23:50
Daryan the Legendary Tailor entered the Serpent Island#November 5, 2025 at 23:50
Daryan the Legendary Tailor entered the Serpent Island#November 5, 2025 at 23:50
Daryan the Legendary Tailor entered the Land of Sosaria#November 5, 2025 at 23:50
Daryan the Legendary Tailor entered the Serpent Island#November 5, 2025 at 23:46
Daryan the Legendary Tailor entered the Serpent Island#November 5, 2025 at 23:46
Daryan the Legendary Tailor entered the Land of Sosaria#November 5, 2025 at 23:45
Daryan the Legendary Tailor entered the Town of Devil Guard#November 5, 2025 at 23:45
Daryan the Legendary Tailor entered the Land of Sosaria#November 5, 2025 at 23:44
